TeamID,PlayerID,Leg,Period,X1 Pixels,Y1 Pixels,X2,Y2,X1 Metres,Y1 Metres,Quality,Type,Column,Line,Distance,MatchTime,OwnScoreBefore,OwnScoreAfter,OppScore,Year
TM09VS9KKH,PLSXVWVM4W,3,3,73,450,197,618,12.2,75.0,2,2,3,5,34,0.517361111,0,0,5,2006
TM09VS9KKH,PL0W10LBT3,3,11,32,447,198,628,5.3,74.5,2,1,2,6,39,56:17:00,5,5,19,2006
TM09VS9KKH,PL0W10LBT3,3,12,349,455,210,601,58.2,75.8,1,1,12,5,33,62:17:20,10,12,19,2006
TM09VS9KKH,PL0W10LBT3,3,13,355,443,180,601,59.2,73.8,2,1,12,6,36,71:16:36,17,17,19,2006
TM09VS9KKH,PLIN3OEUVT,3,14,56,441,199,623,9.3,73.5,2,1,2,6,37,76:35:56,22,22,19,2006
TM09VS9KKH,PLSXVWVM4W,3,2,211,521,212,624,35.2,86.8,1,1,8,3,13,5:59:28,5,7,0,2006
TM09VS9KKH,PLSXVWVM4W,3,2,104,462,223,616,17.3,77.0,1,2,4,5,29,10:20:48,7,10,0,2006
TM09VS9KKH,PLSXVWVM4W,3,7,216,527,214,619,36.0,87.8,1,2,8,3,12,31:49:80,10,13,0,2006
TM09VS9KKH,PLSXVWVM4W,3,9,184,538,218,616,30.7,89.7,1,1,7,3,11,43:36:00,18,20,0,2006
TM09VS9KKH,PLSXVWVM4W,3,10,131,502,216,614,21.8,83.7,1,1,5,4,21,55:01:04,25,27,0,2006
TM09VS9KKH,PLSXVWVM4W,3,12,251,521,204,610,41.8,86.8,1,1,9,3,15,62:46:92,32,34,7,2006
TM09VS9KKH,PL0W10LBT3,3,14,12,451,222,609,2.0,75.2,1,1,1,5,41,75:43:64,39,41,7,2006
TM09VS9KKH,PL0W10LBT3,3,15,233,533,200,619,38.8,88.8,1,1,8,3,12,80:16:28,46,48,7,2006
TM09VS9KKH,PLSXVWVM4W,3,2,180,513,214,615,30.0,85.5,1,2,6,3,15,12:49:44,0,3,0,2006
TM09VS9KKH,PLSXVWVM4W,3,4,129,410,211,600,21.5,68.3,1,2,5,7,34,25:28:76,3,6,14,2006
TM09VS9KKH,PL0W10LBT3,3,8,205,529,209,606,34.2,88.2,1,1,7,3,12,48:48:88,11,13,24,2006
TM09VS9KKH,PL0W10LBT3,3,9,154,386,211,603,25.7,64.3,1,2,6,8,37,55:36:04,13,16,24,2006
TM09VS9KKH,PL0W10LBT3,3,11,320,423,207,600,53.3,70.5,1,2,11,6,35,66:23:76,16,19,24,2006
TM09VS9KKH,PL0W10LBT3,3,12,87,454,213,604,14.5,75.7,1,2,3,5,32,75:56:36,19,22,24,2006
TM09VS9KKH,PL0W10LBT3,3,3,207,543,213,618,34.5,90.5,1,1,7,2,10,0.532268519,5,7,0,2006
TM09VS9KKH,PL0W10LBT3,3,3,23,453,194,608,3.8,75.5,2,1,1,5,40,18:29:24,12,12,0,2006
TM09VS9KKH,PL0W10LBT3,3,6,181,526,217,621,30.2,87.7,1,2,7,3,13,31:35:88,12,15,7,2006
TM09VS9KKH,PL0W10LBT3,3,9,159,433,210,602,26.5,72.2,1,2,6,6,29,50:32:40,15,18,14,2006
TM09VS9KKH,PL0W10LBT3,3,9,219,521,210,603,36.5,86.8,1,1,8,3,13,53:48:04,23,25,14,2006
TM09VS9KKH,PL0W10LBT3,3,12,217,534,210,614,36.2,89.0,1,1,8,3,11,66:47:88,30,32,14,2006
TM09VS9KKH,PLIR4COWGZ,3,15,153,515,220,613,25.5,85.8,1,1,6,3,17,85:53:84,37,39,14,2006
TM09VS9KKH,PLIR4COWGZ,3,16,211,538,209,615,35.2,89.7,1,1,8,3,10,92:33:76,44,46,14,2006
TM09VS9KKH,PLSXVWVM4W,3,1,359,453,199,601,59.8,75.5,2,1,12,5,35,3:15:52,5,5,0,2006
TM09VS9KKH,PL0W10LBT3,3,7,380,437,184,604,63.3,72.8,2,2,13,6,39,34:31:44,5,5,18,2006
TM09VS9KKH,PL0W10LBT3,3,10,216,537,209,618,36.0,89.5,1,1,8,3,11,50:01:84,10,12,18,2006
TM09VS9KKH,PL0W10LBT3,3,12,390,406,181,618,65.0,67.7,2,2,13,7,44,59:27:08,12,12,18,2006
TM09VS9KKH,PL0W10LBT3,3,12,233,451,210,603,38.8,75.2,1,2,8,5,25,65:08:52,12,15,18,2006
TM0ODWMQX5,PLTEIYZCOT,3,3,86,459,213,616,14.3,76.5,1,2,3,5,31,9:37:40,0,3,0,2006
TM0ODWMQX5,PLTEIYZCOT,3,5,89,398,238,614,14.8,66.3,2,2,3,7,39,25:32:84,3,3,3,2006
TM0ODWMQX5,PLTEIYZCOT,3,13,192,466,209,600,32.0,77.7,1,2,7,5,23,72:02:48,3,6,3,2006
TM0ODWMQX5,PLTEIYZCOT,3,8,84,468,198,601,14.0,78.0,2,2,3,5,30,40:54:08,0,0,3,2006
TM0ODWMQX5,PLTEIYZCOT,3,12,306,396,224,620,51.0,66.0,2,2,11,7,38,59:05:64,0,0,6,2006
TM0ODWMQX5,PL4WSQT26Q,3,14,93,452,225,616,15.5,75.3,1,1,4,5,31,76:57:60,5,7,18,2006
TM0ODWMQX5,PL4WSQT26Q,3,1,315,464,201,619,52.5,77.3,1,1,11,5,29,4:35:32,5,7,0,2006
TM0ODWMQX5,PL4WSQT26Q,3,2,133,402,219,618,22.2,67.0,1,2,5,7,35,0.461851852,7,10,3,2006
TM0ODWMQX5,PL4WSQT26Q,3,3,168,498,218,612,28.0,83.0,1,2,6,4,18,0.790462963,10,13,6,2006
TM0ODWMQX5,PL4WSQT26Q,3,4,204,541,208,607,34.0,90.2,1,1,7,2,10,24:17:64,18,20,6,2006
TM0ODWMQX5,PL4WSQT26Q,3,7,329,399,176,617,54.8,66.5,2,2,11,7,39,43:43:48,20,20,14,2006
TM0ODWMQX5,PL4WSQT26Q,3,16,199,538,210,608,33.2,89.7,1,1,7,3,10,91:41:40,25,27,45,2006
TM0ODWMQX5,PL4WSQT26Q,3,2,254,502,206,610,42.3,83.7,1,2,9,4,18,7:20:16,0,3,0,2006
TM0ODWMQX5,PL4WSQT26Q,3,2,218,428,208,625,36.3,71.3,1,2,8,6,29,10:45:08,3,6,0,2006
TM0ODWMQX5,PL4WSQT26Q,3,3,176,437,209,604,29.3,72.8,1,2,6,6,28,0.802268519,6,9,0,2006
TM0ODWMQX5,PL4WSQT26Q,3,4,186,517,211,612,31.0,86.2,1,2,7,3,14,23:47:48,9,12,3,2006
TM0ODWMQX5,PL4WSQT26Q,3,6,190,531,209,619,31.7,88.5,1,1,7,3,12,34:42:76,17,19,3,2006
TM0ODWMQX5,PL4WSQT26Q,3,6,237,507,205,617,39.5,84.5,1,1,8,4,16,36:46:44,24,26,3,2006
TM0ODWMQX5,PL4WSQT26Q,3,7,33,456,210,602,5.5,76.0,1,1,2,5,38,41:13:72,31,33,3,2006
TM0ODWMQX5,PL4WSQT26Q,3,3,161,522,211,605,26.8,87.0,1,1,6,3,15,13:46:48,5,7,0,2006
TM0ODWMQX5,PL4WSQT26Q,3,6,37,458,213,600,6.2,76.3,1,1,2,5,37,34:30:56,12,14,14,2006
TM0ODWMQX5,PL4WSQT26Q,3,10,160,386,216,613,26.7,64.3,1,2,6,8,37,59:23:44,14,17,14,2006
TM0ODWMQX5,PL4WSQT26Q,3,14,286,335,210,610,47.7,55.8,1,2,10,9,46,80:28:24,17,20,17,2006
TM0ODWMQX5,PL4WSQT26Q,3,16,35,435,202,642,5.8,72.5,2,2,2,6,40,87:47:88,20,20,17,2006
TM0ODWMQX5,PL4WSQT26Q,3,16,100,408,210,604,16.7,68.0,1,2,4,7,37,89:11:48,20,23,17,2006
TM0ODWMQX5,PL4WSQT26Q,3,3,204,421,209,601,34.0,70.2,1,2,7,6,30,0.351435185,0,3,0,2006
TM0ODWMQX5,PL4WSQT26Q,3,3,337,383,200,618,56.2,63.8,1,2,12,8,42,0.580555556,3,6,7,2006
TM0ODWMQX5,PL4WSQT26Q,3,5,4,460,232,601,0.7,76.7,2,1,1,5,42,23:34:08,11,11,7,2006
TM0ODWMQX5,PL4WSQT26Q,3,7,63,334,213,606,10.5,55.7,2,2,3,9,51,40:38:96,11,11,10,2006
TM0ODWMQX5,PL4WSQT26Q,3,8,332,411,199,618,55.3,68.5,1,2,12,7,37,43:02:96,11,14,10,2006
TM0ODWMQX5,PL4WSQT26Q,3,11,206,543,216,613,34.3,90.5,1,2,7,2,10,58:23:04,14,17,13,2006
TM0ODWMQX5,PL4WSQT26Q,3,12,352,381,168,630,58.7,63.5,2,2,12,8,44,64:41:52,17,17,13,2006
TM0ODWMQX5,PL4WSQT26Q,3,13,111,487,218,605,18.5,81.2,1,2,4,4,25,68:14:96,17,20,13,2006
TM0ODWMQX5,PL4WSQT26Q,3,15,234,360,195,609,39.0,60.0,2,2,8,8,40,85:48:12,20,20,16,2006
TM0ODWMQX5,PLTEIYZCOT,3,1,400,466,187,598,66.7,77.7,2,1,14,5,39,5:04:52,5,5,0,2006
TM0ODWMQX5,PLTEIYZCOT,3,2,113,392,213,609,18.8,65.3,1,2,4,7,38,0.432916667,5,8,3,2006
TM0ODWMQX5,PLTEIYZCOT,3,9,39,446,217,606,6.5,74.3,1,1,2,6,38,47:52:60,13,15,11,2006
TM0ODWMQX5,PLTEIYZCOT,3,10,105,475,215,603,17.5,79.2,1,2,4,5,27,53:27:24,15,18,11,2006
TM0ODWMQX5,PLTEIYZCOT,3,11,157,359,203,301,26.2,59.8,1,2,6,9,41,55:30:28,18,21,11,2006
TM0ODWMQX5,PLTEIYZCOT,3,13,116,494,209,602,19.3,82.3,1,2,4,4,24,68:56:96,21,24,11,2006
TM0ODWMQX5,PLTEIYZCOT,3,14,1,451,211,602,0.2,75.2,1,1,1,5,43,76:47:08,29,31,11,2006
TM0ODWMQX5,PLTEIYZCOT,3,16,194,541,210,602,32.3,90.2,1,1,7,2,10,90:53:16,36,38,11,2006
TM0ODWMQX5,PLTEIYZCOT,3,3,91,459,216,605,15.2,76.5,1,2,4,5,31,0.445462963,0,3,0,2006
TM0ODWMQX5,PLTEIYZCOT,3,3,210,280,215,595,35.0,46.7,2,2,7,11,53,0.562546296,3,3,0,2006
TM0ODWMQX5,PLTEIYZCOT,3,5,66,447,236,623,11.0,74.5,1,1,3,6,35,24:45:76,8,10,0,2006
TM0ODWMQX5,PLTEIYZCOT,3,6,311,470,202,615,51.8,78.3,1,1,11,5,27,29:58:56,15,17,0,2006
TM0ODWMQX5,PLTEIYZCOT,3,6,413,451,169,599,68.8,75.2,2,1,14,5,42,34:36:20,22,22,0,2006
TM0ODWMQX5,PLTEIYZCOT,3,8,259,356,209,606,43.2,59.3,1,2,9,9,41,42:28:32,22,25,0,2006
TM0ODWMQX5,PLTEIYZCOT,3,9,54,446,151,609,9.0,74.3,2,2,2,6,37,48:14:84,25,25,0,2006
TM0ODWMQX5,PLTEIYZCOT,3,11,411,459,170,606,68.5,76.5,2,1,14,5,41,59:46:12,30,30,0,2006
TM0ODWMQX5,PL4T60PLOZ,3,16,140,497,282,590,23.3,82.8,2,1,5,4,21,94:52:12,35,35,7,2006
TM0ODWMQX5,PLTEIYZCOT,3,2,321,359,186,605,53.5,59.8,2,2,11,9,44,11:43:52,0,0,6,2006
TM0ODWMQX5,PLTEIYZCOT,3,2,211,530,209,605,35.2,88.3,1,1,8,3,12,13:38:08,5,7,6,2006
TM0ODWMQX5,PLTEIYZCOT,3,10,69,445,215,607,11.5,74.2,1,1,3,6,35,59:04:00,12,14,6,2006
TM0ODWMQX5,PLTEIYZCOT,3,13,307,465,210,608,51.2,77.5,1,2,11,5,28,72:53:36,14,17,16,2006
TM0ODWMQX5,PLTEIYZCOT,3,14,317,393,198,619,52.8,65.5,1,2,11,7,39,79:18:80,17,20,16,2006
TM0ODWMQX5,PLTEIYZCOT,3,15,378,450,194,606,63.0,75.0,1,1,13,5,38,86:35:48,25,27,16,2006
TM0ODWMQX5,PLTEIYZCOT,3,5,210,556,211,633,35.0,92.7,1,1,7,2,7,27:02:84,5,7,12,2006
TM0ODWMQX5,PLTEIYZCOT,3,6,99,458,260,643,16.5,76.3,2,2,4,5,30,33:26:76,7,7,15,2006
TM0ODWMQX5,PLTEIYZCOT,3,7,77,461,225,618,12.8,76.8,1,1,3,5,32,36:53:88,12,14,15,2006
TM5HRDU4XS,PL1T2TALA7,1,1,261,518,208,613,43.5,86.3,1,1,9,3,16,2:34:48,5,7,0,2006
TM5HRDU4XS,PL1T2TALA7,1,1,246,354,208,616,41.0,59.0,1,2,9,9,41,5:49:24,7,10,0,2006
TM5HRDU4XS,PL1T2TALA7,1,7,229,530,209,600,38.2,88.3,1,1,8,3,12,33:50:92,15,17,0,2006
TM5HRDU4XS,PL1T2TALA7,1,8,407,465,210,601,67.8,77.5,1,1,14,5,40,37:32:04,22,24,0,2006
TM5HRDU4XS,PL1T2TALA7,1,10,225,514,210,601,37.5,85.7,1,1,8,3,15,49:27:80,29,31,0,2006
TM5HRDU4XS,PL1T2TALA7,1,14,345,456,199,609,57.5,76.0,1,1,12,5,33,73:30:88,36,38,0,2006
TM5HRDU4XS,PL1T2TALA7,1,16,173,522,211,604,28.8,87.0,1,1,6,3,14,97:02:16,43,45,0,2006
TM5HRDU4XS,PLGGSNPUEV,3,5,395,505,175,603,65.8,84.2,2,1,14,4,35,0.886944444,5,5,0,2006
TM5HRDU4XS,PLGGSNPUEV,3,8,325,509,211,601,54.2,84.8,1,2,11,4,24,42:41:16,5,8,6,2006
TM5HRDU4XS,PLGGSNPUEV,3,10,398,454,225,620,66.3,75.7,2,1,14,5,40,55:12:88,13,13,6,2006
TM5HRDU4XS,PLGGSNPUEV,3,11,397,479,169,614,66.2,79.8,2,1,14,5,37,61:25:96,18,18,6,2006
TM5HRDU4XS,PL2RNTJLMZ,3,15,276,505,210,598,46.0,84.2,1,1,10,4,19,85:36:32,23,25,6,2006
TM5HRDU4XS,PL1T2TALA7,3,1,30,456,221,609,5.0,76.0,1,1,1,5,38,3:18:44,5,7,0,2006
TM5HRDU4XS,PL1T2TALA7,3,8,115,478,219,616,19.2,79.7,1,1,4,5,26,41:41:12,12,14,26,2006
TM5HRDU4XS,PL1T2TALA7,3,8,83,463,211,600,13.8,77.2,1,2,3,5,31,44:19:48,14,17,26,2006
TM5HRDU4XS,PL1T2TALA7,3,12,81,458,190,612,13.5,76.3,2,1,3,5,32,66:58:24,22,22,29,2006
TM5HRDU4XS,PLGGSNPUEV,3,3,30,456,244,609,5.0,76.0,2,2,1,5,38,14:23:56,0,0,0,2006
TM5HRDU4XS,PLGGSNPUEV,3,3,327,362,210,641,54.5,60.3,2,2,11,8,44,16:07:28,0,0,0,2006
TM5HRDU4XS,PLGGSNPUEV,3,4,404,444,204,605,67.3,74.0,1,1,14,6,41,0.840462963,5,7,0,2006
TM5HRDU4XS,PLGGSNPUEV,3,5,66,386,216,611,11.0,64.3,1,2,3,8,43,27:03:12,7,10,7,2006
TM5HRDU4XS,PLGGSNPUEV,3,7,250,462,209,608,41.7,77.0,1,2,9,5,24,40:43:12,10,13,7,2006
TM5HRDU4XS,PLGGSNPUEV,3,10,183,457,212,605,30.5,76.2,1,2,7,5,24,59:08:48,13,16,7,2006
TM5HRDU4XS,PLGGSNPUEV,3,11,66,455,211,629,11.0,75.8,2,1,3,5,34,64:31:84,21,21,7,2006
TM5HRDU4XS,PLGGSNPUEV,3,16,285,423,211,606,47.5,70.5,1,2,10,6,32,90:12:32,21,24,7,2006
TM5HRDU4XS,PL1T2TALA7,3,5,393,460,189,601,65.5,76.7,2,1,14,5,38,0.986990741,5,5,0,2006
TM5HRDU4XS,PL1T2TALA7,3,11,198,492,211,604,33.0,82.0,1,2,7,4,18,54:19:16,5,8,7,2006
TM5HRDU4XS,PL1T2TALA7,3,13,142,492,213,606,23.7,82.0,1,1,5,4,21,67:44:84,13,15,14,2006
TM5HRDU4XS,PL1T2TALA7,3,14,16,459,213,604,2.7,76.5,1,1,1,5,40,75:19:72,20,22,14,2006
TM5HRDU4XS,PLGGSNPUEV,3,1,172,401,214,620,28.7,66.8,1,2,6,7,34,3:52:44,0,3,3,2006
TM5HRDU4XS,PLGGSNPUEV,3,3,24,459,225,615,4.0,76.5,1,1,1,5,39,13:49:52,8,10,3,2006
TM5HRDU4XS,PLGGSNPUEV,3,3,406,453,185,623,67.7,75.5,1,1,14,5,41,16:37:24,15,17,3,2006
TM5HRDU4XS,PLGGSNPUEV,3,5,17,454,239,609,2.8,75.7,2,1,1,5,40,24:48:92,22,22,3,2006
TM5HRDU4XS,PLGGSNPUEV,3,8,167,317,217,621,27.8,52.8,1,2,6,10,48,43:22:84,22,25,3,2006
TM5HRDU4XS,PLGGSNPUEV,3,14,64,457,243,614,10.7,76.2,2,2,3,5,34,79:55:80,25,25,16,2006
TM5HRDU4XS,PLGGSNPUEV,3,16,207,526,211,621,34.5,87.7,1,1,7,3,12,94:26:60,30,32,16,2006
TM5HRDU4XS,PLGGSNPUEV,3,2,241,496,203,624,40.2,82.7,1,2,9,4,18,0.336990741,0,3,0,2006
TM5HRDU4XS,PLGGSNPUEV,3,5,353,460,208,603,58.8,76.7,1,2,12,5,33,24:45:56,3,6,3,2006
TM5HRDU4XS,PLGGSNPUEV,3,8,211,519,206,626,35.2,86.5,1,1,8,3,14,43:03:16,14,16,3,2006
TM5HRDU4XS,PLGGSNPUEV,3,10,377,456,217,621,62.8,76.0,2,1,13,5,37,55:11:20,21,21,9,2006
TM5HRDU4XS,PLGGSNPUEV,3,12,89,445,232,609,14.8,74.2,2,2,3,6,33,64:28:72,21,21,19,2006
TM5HRDU4XS,PLGGSNPUEV,3,15,210,442,209,619,35.0,73.7,1,2,7,6,26,83:12:64,21,24,19,2006
TM5HRDU4XS,PLGGSNPUEV,3,5,223,436,208,606,37.2,72.7,1,2,8,6,27,23:49:44,0,3,7,2006
TM5HRDU4XS,PLGGSNPUEV,3,5,319,445,226,631,53.2,74.2,2,2,11,6,32,26:17:12,3,3,7,2006
TM5HRDU4XS,PLGGSNPUEV,3,6,187,540,217,632,31.2,90.0,1,1,7,2,11,32:27:16,8,10,7,2006
TM5HRDU4XS,PLGGSNPUEV,3,7,381,439,200,606,63.5,73.2,1,1,13,6,39,42:01:84,15,17,14,2006
TM5HRDU4XS,PL3PT5R5RC,1,1,360,393,223,642,60.0,65.5,2,2,12,7,43,2:07:32,0,0,0,2006
TM5HRDU4XS,PL3PT5R5RC,1,4,215,556,210,602,35.8,92.7,1,1,8,2,7,0.885,5,7,3,2006
TM5HRDU4XS,PL3PT5R5RC,1,4,16,452,211,601,2.7,75.3,1,1,1,5,41,23:38:00,12,14,3,2006
TM5HRDU4XS,PL3PT5R5RC,1,6,51,431,209,601,8.5,71.8,1,2,2,6,39,34:33:44,14,17,6,2006
TM5HRDU4XS,PL3PT5R5RC,1,7,31,454,212,605,5.2,75.7,1,1,2,5,38,44:27:44,22,24,6,2006
TM5HRDU4XS,PL3PT5R5RC,1,13,155,497,213,604,25.8,82.8,1,2,6,4,19,82:15:64,24,27,22,2006
TM5HRDU4XS,PL3PT5R5RC,1,2,353,455,199,610,58.8,75.8,1,2,12,5,34,6:45:24,0,3,0,2006
TM5HRDU4XS,PL3PT5R5RC,1,3,315,438,212,600,52.5,73.0,1,2,11,6,32,14:34:28,3,6,0,2006
TM5HRDU4XS,PL3PT5R5RC,1,6,58,452,210,600,9.7,75.3,1,2,2,5,35,32:51:44,6,9,10,2006
TM5HRDU4XS,PL3PT5R5RC,1,14,102,461,216,612,17.0,76.8,1,1,4,5,29,77:42:84,14,16,36,2006
TM5HRDU4XS,PL3PT5R5RC,1,15,214,544,212,610,35.7,90.7,1,1,8,2,9,87:05:32,21,23,36,2006
TM94SZ2KUU,PL7C7BO119,3,6,227,544,208,610,37.8,90.7,1,2,8,2,10,34:26:80,0,3,10,2006
TM94SZ2KUU,PL7C7BO119,3,7,273,502,217,621,45.5,83.7,2,2,10,4,19,41:01:96,3,3,10,2006
TM94SZ2KUU,PL7C7BO119,3,8,294,490,202,616,49.0,81.7,1,2,10,4,23,44:12:20,3,6,10,2006
TM94SZ2KUU,PL7C7BO119,3,14,393,490,199,608,65.5,81.7,1,1,14,4,36,71:22:80,11,13,20,2006
TM94SZ2KUU,PL7C7BO119,3,15,261,351,210,607,43.5,58.5,1,2,9,9,42,77:35:36,13,16,20,2006
TM94SZ2KUU,PL7C7BO119,3,15,223,377,210,615,37.2,62.8,1,2,8,8,37,81:07:16,16,19,20,2006
TM94SZ2KUU,PL7C7BO119,3,1,332,449,207,610,55.3,74.8,1,2,12,6,32,0.250416667,0,3,3,2006
TM94SZ2KUU,PL7C7BO119,3,8,414,495,198,610,69.0,82.5,1,1,14,4,38,43:54:00,8,10,27,2006
TM94SZ2KUU,PL7C7BO119,3,14,335,486,193,613,55.8,81.0,1,1,12,4,28,79:06:76,15,17,44,2006
TM94SZ2KUU,PL7C7BO119,3,16,388,463,224,613,64.7,77.2,2,1,13,5,37,86:53:84,22,22,51,2006
TM94SZ2KUU,PL7C7BO119,3,16,210,537,209,611,35.0,89.5,1,1,7,3,11,88:58:40,27,29,51,2006
TM94SZ2KUU,PL7C7BO119,3,1,201,544,211,611,33.5,90.7,1,2,7,2,9,3:19:36,0,3,0,2006
TM94SZ2KUU,PL7C7BO119,3,4,206,540,212,611,34.3,90.0,1,1,7,2,10,21:16:40,8,10,7,2006
TM94SZ2KUU,PL7C7BO119,3,8,384,479,186,584,64.0,79.8,2,2,13,5,35,45:15:40,10,10,14,2006
TM94SZ2KUU,PL7C7BO119,3,12,258,519,210,604,43.0,86.5,1,1,9,3,16,61:24:52,15,17,14,2006
TM94SZ2KUU,PLIZZQY72W,3,12,52,431,263,607,8.7,71.8,2,2,2,6,39,63:45:88,17,17,14,2006
TM94SZ2KUU,PL7C7BO119,3,5,262,456,209,605,43.7,76.0,1,2,9,5,26,24:03:08,0,3,3,2006
TM94SZ2KUU,PLIZZQY72W,3,6,161,428,221,622,26.8,71.3,1,2,6,6,30,31:17:00,3,6,3,2006
TM94SZ2KUU,PL7C7BO119,3,11,226,538,211,600,37.7,89.7,1,1,8,3,11,56:38:48,11,13,16,2006
TM94SZ2KUU,PL7C7BO119,3,12,302,498,199,599,50.3,83.0,2,2,11,4,23,69:56:20,13,18,16,2006
TM94SZ2KUU,PL7C7BO119,3,12,150,512,209,600,25.0,85.3,1,1,5,3,18,70:50:28,18,20,16,2006
TM94SZ2KUU,PLIZZQY72W,3,1,348,433,129,608,58.0,72.2,2,2,12,6,36,0.213518519,0,0,0,2006
TM94SZ2KUU,PL7C7BO119,3,3,92,478,210,601,15.3,79.7,1,1,4,5,28,12:00:32,5,7,0,2006
TM94SZ2KUU,PL7C7BO119,3,4,92,479,202,600,15.3,79.8,2,1,4,5,28,0.829351852,12,12,0,2006
TM94SZ2KUU,PL7C7BO119,3,6,183,382,186,629,30.5,63.7,2,2,7,8,37,35:48:04,12,12,3,2006
TM94SZ2KUU,PLIZZQY72W,3,7,362,379,180,609,60.3,63.2,2,2,13,8,45,39:16:32,12,12,3,2006
TM94SZ2KUU,PL7C7BO119,3,11,403,481,212,619,67.2,80.2,2,1,14,4,38,60:41:84,17,17,8,2006
TM94SZ2KUU,PLIZZQY72W,3,16,411,446,155,614,68.5,74.3,2,1,14,6,42,89:46:88,22,22,8,2006
TM94SZ2KUU,PL7C7BO119,3,16,44,468,222,610,7.3,78.0,1,1,2,5,35,94:22:48,27,29,8,2006
TM94SZ2KUU,PL7C7BO119,3,1,302,488,197,611,50.3,81.3,1,2,11,4,24,0.093240741,0,3,0,2006
TM94SZ2KUU,PL7C7BO119,3,9,148,447,212,609,24.7,74.5,1,2,5,6,28,46:39:92,3,6,25,2006
TM94SZ2KUU,PL7C7BO119,3,9,365,471,206,604,60.8,78.5,1,1,13,5,34,49:05:56,11,13,25,2006
TM94SZ2KUU,PLIZZQY72W,3,10,270,284,208,600,45.0,47.3,2,2,9,11,54,57:27:88,13,13,25,2006
TM94SZ2KUU,PL7C7BO119,3,13,300,496,199,624,50.0,82.7,1,2,10,4,23,72:35:68,13,16,25,2006
TM94SZ2KUU,PL7C7BO119,3,2,272,415,209,601,45.3,69.2,1,2,10,7,33,0.329907407,0,3,5,2006
TM94SZ2KUU,PL7C7BO119,3,2,118,396,205,630,19.7,66.0,2,2,4,7,37,0.506666667,3,3,8,2006
TM94SZ2KUU,PL7C7BO119,3,6,236,344,201,614,39.3,57.3,2,2,8,9,43,29:16:40,3,3,8,2006
TM94SZ2KUU,PLIZZQY72W,3,6,342,326,208,615,57.0,54.3,1,2,12,10,51,30:45:00,3,6,8,2006
TM94SZ2KUU,PL7C7BO119,3,7,31,489,244,603,5.2,81.5,2,1,2,4,35,36:17:88,11,11,8,2006
TM94SZ2KUU,PLIZZQY72W,3,13,328,457,200,598,54.7,76.2,2,2,11,5,31,71:30:16,11,11,24,2006
TM94SZ2KUU,PLIZZQY72W,3,2,323,449,186,608,53.8,74.8,2,1,11,6,31,0.289722222,5,5,0,2006
TM94SZ2KUU,PLIZZQY72W,3,4,145,501,210,599,24.2,83.5,1,2,5,4,20,0.895185185,5,8,10,2006
TM94SZ2KUU,PLIZZQY72W,3,6,402,442,210,600,67.0,73.7,1,1,14,6,41,34:05:04,13,15,17,2006
TM94SZ2KUU,PLIZZQY72W,3,12,377,450,142,602,62.8,75.0,2,1,13,5,37,63:45:76,20,20,20,2006
TM94SZ2KUU,PLIZZQY72W,3,13,99,459,187,601,16.5,76.5,2,1,4,5,30,72:04:16,25,25,20,2006
TM94SZ2KUU,PLIZZQY72W,3,16,119,277,221,595,19.8,46.2,2,2,4,11,56,86:57:88,25,25,25,2006
TM94SZ2KUU,PLIZZQY72W,3,4,177,553,219,617,29.5,92.2,1,1,6,2,10,0.77037037,5,7,6,2006
TM94SZ2KUU,PLIZZQY72W,3,11,214,521,212,615,35.7,86.8,1,2,8,3,13,61:53:80,7,10,23,2006
TM94SZ2KUU,PLIZZQY72W,3,12,226,535,210,612,37.7,89.2,1,1,8,3,11,68:27:88,15,17,23,2006
TM94SZ2KUU,PLIZZQY72W,3,12,363,453,153,624,60.5,75.5,2,1,13,5,35,71:09:52,22,22,23,2006
TM94SZ2KUU,PLIZZQY72W,3,14,414,460,207,603,69.0,76.7,1,1,14,5,41,83:47:28,27,29,30,2006
TMDO7002G3,PLJ3MUURMY,3,4,335,427,182,609,55.8,71.2,2,2,12,6,36,18:05:20,0,0,10,2006
TMDO7002G3,PL1R11Q7UW,3,3,95,410,241,620,15.8,68.3,2,2,4,7,37,0.541064815,0,0,5,2006
TMDO7002G3,PL1R11Q7UW,3,8,333,401,189,611,55.5,66.8,2,2,12,7,39,47:34:44,0,0,18,2006
TMDO7002G3,PL1R11Q7UW,3,1,88,453,211,605,14.7,75.5,1,2,3,5,32,0.135601852,0,3,0,2006
TMDO7002G3,PL3XLRFCD6,3,2,9,440,214,605,1.5,73.3,1,1,1,6,43,0.552314815,8,10,3,2006
TMDO7002G3,PL3XLRFCD6,3,3,217,486,211,606,36.2,81.0,1,2,8,4,19,15:32:28,10,13,3,2006
TMDO7002G3,PL3XLRFCD6,3,5,376,445,206,600,62.7,74.2,1,1,13,6,38,29:28:40,18,20,3,2006
TMDO7002G3,PL3XLRFCD6,3,7,210,507,210,609,35.0,84.5,1,1,7,4,16,39:34:64,25,27,3,2006
TMDO7002G3,PL3XLRFCD6,3,10,366,461,182,603,61.0,76.8,2,1,13,5,35,51:05:52,32,32,10,2006
TMDO7002G3,PL3XLRFCD6,3,11,245,486,210,605,40.8,81.0,1,1,9,4,20,60:11:68,37,39,10,2006
